text,label,subcategory
"💸🆓🔥 Get a $10,000 loan in 24 hours. We say YES when banks say no. Apply today!",SPAM,predatory_lending
ACT NOW: URGENT: Your local council portal session has expired. Re-login immediately.,SPAM,phishing_community_style
Free housing for seniors and families. Government approved. Limited time!,SPAM,fake_housing_offer
FUNDRAISER FOR SICK CHILD IN OUR COMMUNITY. SEND FUNDS VIA WESTERN UNION!,SPAM,fake_charity_scam
💸🆓🔥 Your $5 donation will feed 10 children. Act now before the campaign ends!,SPAM,fake_charity_scam
"Hi everyone, free firewood available for anyone who needs heating this winter. Come collect.",HAM,resource_sharing
A resident found and returned a lost wallet with all cash intact. Restored faith! Stay safe everyone.,HAM,good_news_and_gratitude
Seeking volunteers to help run the community garden every Sunday morning Cheers!,HAM,help_request
ACT NOW: Cheap rentals available: $300/month all inclusive. Contact us immediately!,SPAM,fake_housing_offer
💸🆓🔥 Emergency rental assistance: Get $2000 toward your rent. Apply immediately!,SPAM,fake_housing_offer
"💸🆓🔥 Home-based community business — no boss, no hours, no ceiling on earnings!",SPAM,multi_level_marketing
"🚨💰🎁 Get a $10,000 loan in 24 hours. We say YES when banks say no. Apply today!",SPAM,predatory_lending
DON'T MISS THIS: Security notice: Someone else accessed your community profile. Verify now.,SPAM,phishing_community_style
⚠️💥✅ Get paid to take surveys in your community. Earn $200/day guaranteed!,SPAM,fake_job_posting
"Book swap happening at the library on Saturday. Bring one, take one — free! Hope this helps.",HAM,community_event
"INSTANT LOAN: $500 to $10,000. Bad credit welcome. Funds in 1 hour!!!",SPAM,predatory_lending
Thanks to the local bakery for donating bread to the food bank every Friday.,HAM,good_news_and_gratitude
URGENT: Stop trying to help. Nobody wants you here and soon you'll understand why.,SPAM,harassment_and_threats
"Hello neighbors, men's wellbeing morning tea — come chat, connect and support each other. Free.",HAM,mental_health_support
⚠️💥✅ FREE temporary shelter for families in need. Limited beds. Call now!,SPAM,fake_housing_offer
Just a reminder: reminder that the annual rate notices will be posted out in early February.,HAM,local_information
FYI — road resurfacing on King Street will begin Thursday and take about two weeks.,HAM,local_information
FYI — road closed on Bridge Street due to flooding. Use alternate route via Oak Ave.,HAM,safety_and_alerts
"Join our community wellness team! Sell products, recruit friends, earn big!",SPAM,multi_level_marketing
DON'T MISS THIS: Work alongside me serving our community AND earning great money. Let's chat!,SPAM,multi_level_marketing
⚠️💥✅ Network marketing opportunity — share with 5 friends and earn $500/week!,SPAM,multi_level_marketing
URGENT: COVID relief grant of $2000 still available in your area. Last chance to claim!,SPAM,fake_assistance_program
Just a reminder: craft and social morning every Tuesday at the community center. Free entry.,HAM,community_event
💸🆓🔥 Local orphanage urgently needs funds. Send directly to our account now!,SPAM,fake_charity_scam
URGENT: Stay out of community affairs or I promise you will deeply regret it.,SPAM,harassment_and_threats
⚠️💥✅ Help displaced families — your cash donation goes directly to victims. Give!,SPAM,fake_charity_scam
Reminder: taking care of your mental health is just as important as physical health Cheers!,HAM,mental_health_support
URGENT: We know who you are. Stop helping people here or face the consequences.,SPAM,harassment_and_threats
COUNCIL APPROVED $1500 UTILITY BILL RELIEF FOR YOUR AREA. APPLY IMMEDIATELY!,SPAM,fake_assistance_program
DON'T MISS THIS: Utility bill waiver program — have your bills cancelled. Eligible households!,SPAM,fake_assistance_program
🚨💰🎁 Community wellness event — FREE entry. $80 detox package available on site!,SPAM,fake_event_or_meetup
Can anyone recommend a good after-school program for a 9-year-old? Cheers!,HAM,help_request
Just a reminder: the local pool reopens for summer on November 1st. Check the council website.,HAM,local_information
"You are not alone. If you're struggling, please reach out to someone you trust Hope this helps.",HAM,mental_health_support
"Hi everyone, free clothes available — bags of adult and children's items at 15 Oak Street.",HAM,resource_sharing
Reminder: the door is always open at the community center. Drop in anytime Hope this helps.,HAM,mental_health_support
Just a reminder: we need volunteers to deliver meals to isolated seniors next Wednesday.,HAM,help_request
DON'T MISS THIS: Work from home — stuff envelopes and earn $400 weekly. Unlimited positions!,SPAM,fake_job_posting
Low-income relief fund paying out $1200 to eligible members. Register today!!!,SPAM,fake_assistance_program
Local hospital giving patients unnecessary treatments for profit. Avoid them!,SPAM,misinformation_health
⚠️💥✅ This is a private community. Outsiders like you need to leave immediately.,SPAM,harassment_and_threats
ACT NOW: Online job — like Facebook posts and earn $300/day. Limited spots available!,SPAM,fake_job_posting
Just a reminder: support group for grief and loss meets every Monday evening at 6:30pm.,HAM,mental_health_support
Free mindfulness and meditation sessions at the library every Wednesday at noon Cheers!,HAM,mental_health_support
LIMITED TIME: Need cash fast? Get $5000 loan in 10 minutes. No credit check. 100% approved!,SPAM,predatory_lending
🚨💰🎁 IMPORTANT: Community welfare payment pending. Confirm your account details.,SPAM,phishing_community_style
LIMITED TIME: Need $200 till payday? We'll lend it with no fees. Just pay back $280. Easy!,SPAM,predatory_lending
FYI — monthly neighborhood watch meeting this Thursday at 7pm at the community hall.,HAM,community_event
5G TOWERS CAUSING ILLNESS IN YOUR NEIGHBORHOOD. PROTECT YOUR FAMILY NOW!,SPAM,misinformation_health
LIMITED TIME: Emergency benefit — $800 cash available for struggling residents. Apply now!,SPAM,fake_assistance_program
⚠️💥✅ New affordable housing scheme — get a home with $0 deposit. Limited slots!,SPAM,fake_housing_offer
💸🆓🔥 Community healing circle — attend FREE. $50 crystal healing kit required!,SPAM,fake_event_or_meetup
Wonderful to see so many new faces at the multicultural dinner last night Thanks!,HAM,good_news_and_gratitude
🚨💰🎁 Support elderly residents who lost homes. Wire transfer accepted. Donate!,SPAM,fake_charity_scam
"⚠️💥✅ Payday loan — borrow $1000 today, repay $1100 next week. Instant approval!",SPAM,predatory_lending
Looking for a community member who can give free legal advice to residents Stay safe everyone.,HAM,help_request
Have extra prescription reading glasses — various strengths. Free to take Cheers!,HAM,resource_sharing
Cultural storytelling evening this Friday. Hear stories from our community Cheers!,HAM,community_event
Road closed on Bridge Street due to flooding. Use alternate route via Oak Ave Stay safe everyone.,HAM,safety_and_alerts
⚠️💥✅ Stay out of community affairs or I promise you will deeply regret it.,SPAM,harassment_and_threats
"Payday loan — borrow $1000 today, repay $1100 next week. Instant approval!!!",SPAM,predatory_lending
URGENT: I know where you live. Stop posting in this community or you will regret it.,SPAM,harassment_and_threats
🚨💰🎁 Debt consolidation loan approved — wipe your debts for just $300 upfront fee!,SPAM,predatory_lending
ACT NOW: FREE community BBQ this Saturday! Just register and pay a $20 booking fee!,SPAM,fake_event_or_meetup
"Hi everyone, free seniors' morning tea every Friday at the rec center from 10 to 12.",HAM,community_event
URGENT: Help homeless veterans — donate now. Every dollar goes directly to them!,SPAM,fake_charity_scam
💸🆓🔥 Community assistance account locked — provide your details to restore access.,SPAM,phishing_community_style
🚨💰🎁 Network marketing opportunity — share with 5 friends and earn $500/week!,SPAM,multi_level_marketing
Giving away children's books — great condition. Perfect for young readers Hope this helps.,HAM,resource_sharing
"Hi everyone, our petitions for the new pedestrian crossing were approved by council today!",HAM,good_news_and_gratitude
💸🆓🔥 Work from home — stuff envelopes and earn $400 weekly. Unlimited positions!,SPAM,fake_job_posting
LIMITED TIME: Work with me from home — sell health products to your neighbors. Easy income!,SPAM,multi_level_marketing
Congratulations to our local team on winning the regional soccer championship!,HAM,good_news_and_gratitude
COMMUNITY WEALTH-BUILDING WORKSHOP — ATTEND FREE. BRING $100 FOR MATERIALS!,SPAM,fake_event_or_meetup
Free school supplies for all children in your suburb. Collect by Saturday!,SPAM,fake_assistance_program
Environmental talk: local speaker on urban gardening. Free entry this Monday Cheers!,HAM,community_event
ACT NOW: Community wealth-building workshop — attend FREE. Bring $100 for materials!,SPAM,fake_event_or_meetup
LIMITED TIME: Council approved $1500 utility bill relief for your area. Apply immediately!,SPAM,fake_assistance_program
URGENT: New social housing units available. Skip the waitlist. Apply here today!,SPAM,fake_housing_offer
ACT NOW: Council services alert: Update your records or lose access to local benefits.,SPAM,phishing_community_style
💸🆓🔥 Community wellness event — FREE entry. $80 detox package available on site!,SPAM,fake_event_or_meetup
URGENT: You are eligible for free groceries from our community program. Register now!,SPAM,fake_assistance_program
💸🆓🔥 Community income opportunity: Sell our supplements and earn 40% commission!,SPAM,multi_level_marketing
💸🆓🔥 I'm reporting you to everyone in the neighborhood. Watch your back.,SPAM,harassment_and_threats
URGENT: 5G towers causing illness in your neighborhood. Protect your family now!,SPAM,misinformation_health
"Hi everyone, community art exhibition opens Sunday. Work by local artists of all ages.",HAM,community_event
EMERGENCY HOUSING ASSISTANCE — FREE ACCOMMODATION FOR 3 MONTHS. APPLY TODAY!,SPAM,fake_housing_offer
Free English conversation practice — I'm a retired teacher with time to help Cheers!,HAM,resource_sharing
⚠️💥✅ Support struggling families this winter. Send $20 via PayPal: scammer@fake.com,SPAM,fake_charity_scam
